rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
43.203 43.202 0.09489028 0.057185512 0.81191653 0.57316417 0.0
43.223 43.222 0.089988776 0.061159544 0.81167704 0.57388324 0.0
43.243 43.242 0.08536461 0.06181739 0.81233263 0.57359165 0.0
43.262 43.261 0.08087288 0.057757895 0.8141658 0.57206434 0.0
43.282 43.281 0.07512862 0.05134233 0.8170965 0.5692742 0.0
43.302 43.302 0.070023134 0.04634525 0.8197966 0.5664649 0.0
43.322 43.321 0.06919032 0.044904634 0.8209041 0.56507784 0.0
43.342 43.341 0.0722412 0.04521748 0.82057786 0.56514466 0.0
43.362 43.361 0.07778688 0.045362793 0.81970656 0.5656614 0.0
43.383 43.381 0.08345987 0.04621917 0.81903714 0.5657531 0.0
43.403 43.402 0.087852366 0.049703643 0.8181045 0.56614196 0.0
43.422 43.421 0.090380445 0.05603207 0.8162666 0.5678035 0.0
43.444 43.441 0.09105131 0.06398602 0.8136347 0.570626 0.0
43.463 43.461 0.09023452 0.0732731 0.8111609 0.5731551 0.0
43.482 43.481 0.08919384 0.08276591 0.8094052 0.5745064 0.0
43.503 43.501 0.08825137 0.090904124 0.80856216 0.57460886 0.0
43.523 43.522 0.08700816 0.09726061 0.8084926 0.57385516 0.0
43.543 43.542 0.08490943 0.10232607 0.80918604 0.5723092 0.0
43.562 43.561 0.08251141 0.10512205 0.8106247 0.57011306 0.0
43.582 43.582 0.08215508 0.10307847 0.8130814 0.567031 0.0
43.602 43.601 0.084249035 0.09871058 0.8150746 0.5646341 0.0
43.623 43.621 0.08579346 0.09637999 0.8159996 0.56346714 0.0
43.642 43.641 0.08441889 0.09748329 0.8171389 0.56183136 0.0
43.663 43.661 0.07884143 0.09701331 0.82082516 0.5573318 0.0
43.682 43.681 0.071531594 0.08866832 0.8275634 0.5496908 0.0
43.702 43.701 0.06581227 0.07569107 0.83441234 0.541937 0.0
43.722 43.721 0.061114307 0.06731114 0.8393841 0.5358811 0.0
43.742 43.741 0.057569545 0.066283084 0.84250003 0.531494 0.0
43.762 43.761 0.054922365 0.06628311 0.8454061 0.5271419 0.0
43.782 43.781 0.05085517 0.061262764 0.85012615 0.520525 0.0
43.803 43.802 0.04459715 0.0500605 0.85565865 0.5131796 0.0
43.823 43.822 0.04008661 0.039634902 0.8597227 0.5076406 0.0
43.843 43.841 0.03967495 0.035163548 0.8614592 0.505052 0.0
43.863 43.861 0.043373518 0.03629932 0.8615873 0.5044487 0.0
43.883 43.881 0.047935024 0.039236207 0.8611774 0.50451595 0.0
43.903 43.901 0.050227392 0.040798873 0.86210436 0.5025822 0.0
43.923 43.921 0.051055126 0.04138147 0.86386853 0.499412 0.0
43.943 43.941 0.052522928 0.04204201 0.8656844 0.49604893 0.0
43.963 43.962 0.05442412 0.043262467 0.8671465 0.49317685 0.0
43.982 43.982 0.05480884 0.044225857 0.8690206 0.48973817 0.0
44.002 44.001 0.054828793 0.044656638 0.8716651 0.4849739 0.0
44.023 44.021 0.05613576 0.04294349 0.8745362 0.4797824 0.0
44.042 44.041 0.05966614 0.039943654 0.87731403 0.47451517 0.0
44.063 44.062 0.06433764 0.037411135 0.8796791 0.46970823 0.0
44.082 44.081 0.06833819 0.036145594 0.8815651 0.46568915 0.0
44.103 44.102 0.07041313 0.036934346 0.8832134 0.46218187 0.0
44.123 44.122 0.07136231 0.039191402 0.8844863 0.45940766 0.0
44.142 44.142 0.07604257 0.03977803 0.885428 0.45678514 0.0
44.162 44.161 0.08237151 0.037782185 0.88668877 0.4533989 0.0
44.182 44.181 0.083974555 0.03606949 0.8888615 0.44896826 0.0
44.203 44.202 0.08113171 0.03637954 0.89214766 0.44290715 0.0
44.222 44.221 0.07973639 0.036673013 0.8951585 0.4370224 0.0
44.243 44.242 0.07962556 0.036281515 0.8977012 0.4318287 0.0
44.264 44.262 0.0777852 0.035708547 0.9005198 0.42630807 0.0
44.282 44.281 0.075348735 0.034815405 0.90355164 0.42036298 0.0
44.302 44.301 0.07314095 0.033391744 0.9063192 0.4148746 0.0
44.322 44.321 0.07107539 0.031720858 0.9092389 0.40893367 0.0
44.343 44.342 0.068318814 0.029459218 0.91212636 0.40310103 0.0
44.363 44.362 0.06632691 0.026931006 0.91482586 0.39745343 0.0
44.382 44.381 0.06626629 0.028395394 0.934978 0.34730193 0.0
44.402 44.401 0.07016584 0.027046433 0.93576115 0.3445235 0.0
44.423 44.421 0.07454765 0.026905062 0.9360712 0.3427674 0.0
44.443 44.442 0.07794422 0.028733503 0.9362592 0.34134713 0.0
44.463 44.462 0.080123745 0.03184508 0.9364856 0.3399425 0.0
44.482 44.482 0.08096895 0.035036866 0.93706363 0.33782876 0.0
44.503 44.501 0.08142428 0.039027788 0.9377395 0.33539778 0.0
44.524 44.521 0.08048331 0.043196592 0.93880063 0.33212915 0.0
44.543 44.541 0.078778386 0.04723846 0.9401954 0.32801697 0.0
44.562 44.561 0.077492 0.051110674 0.9418232 0.32303548 0.0
44.582 44.581 0.07573521 0.05416497 0.94377273 0.31721216 0.0
44.602 44.602 0.07308231 0.05588387 0.9463928 0.30963978 0.0
44.623 44.622 0.070370965 0.056431264 0.9493601 0.30096352 0.0
44.642 44.642 0.0691696 0.05511674 0.9525115 0.29137546 0.0
44.662 44.662 0.07054121 0.051636446 0.95536774 0.28218788 0.0
44.682 44.681 0.069962494 0.047109615 0.95825016 0.27320793 0.0
44.706 44.701 0.064094305 0.040315084 0.96228033 0.2613108 0.0
44.723 44.722 0.05754178 0.027529227 0.9673803 0.24516644 0.0
44.742 44.741 0.056917507 0.0099152 0.97182274 0.2285231 0.0
44.762 44.761 0.059155013 -0.0022513908 0.9739771 0.21877904 0.0
44.782 44.781 0.0575537 -2.9235962E-4 0.9744957 0.21690014 0.0
44.802 44.801 0.05374222 0.009599118 0.9745388 0.21747176 0.0
44.822 44.821 0.05057362 0.01847362 0.97442687 0.21815936 0.0
44.843 44.842 0.049118012 0.022760574 0.97473866 0.21668878 0.0
44.863 44.862 0.048861228 0.024033397 0.9757573 0.21197338 0.0
44.882 44.881 0.049269274 0.024487032 0.97740394 0.20409441 0.0
44.903 44.901 0.050753597 0.025838157 0.9790459 0.19551377 0.0
44.923 44.922 0.05344946 0.02851211 0.9805367 0.18675669 0.0
44.943 44.942 0.057233173 0.03255082 0.98175377 0.17839411 0.0
44.962 44.961 0.060969155 0.03731682 0.98266786 0.17103824 0.0
44.982 44.981 0.063401535 0.04159439 0.98357767 0.1637842 0.0
45.005 45.001 0.06496658 0.044559788 0.98451585 0.15659623 0.0
45.022 45.022 0.06641531 0.047001485 0.9853938 0.14959624 0.0
45.042 45.041 0.0678709 0.049456757 0.98606837 0.1435856 0.0
45.062 45.061 0.06913456 0.05133378 0.986659 0.1381641 0.0
45.082 45.081 0.0694719 0.05209583 0.9874034 0.13226594 0.0
45.103 45.102 0.06916217 0.05222121 0.9882154 0.12617475 0.0
45.122 45.121 0.06864376 0.052394647 0.9888089 0.121655345 0.0
45.142 45.141 0.06752671 0.053775016 0.98919183 0.11852444 0.0
45.163 45.162 0.06551561 0.057364415 0.98944753 0.11580483 0.0
45.183 45.181 0.06397624 0.06118426 0.9895986 0.11339402 0.0
45.203 45.202 0.06792209 0.063269794 0.9894717 0.11103825 0.0
45.223 45.222 0.07579938 0.06285732 0.9892456 0.10815148 0.0
45.242 45.242 0.07952443 0.061234023 0.9895617 0.103411905 0.0
45.262 45.261 0.07773346 0.058216047 0.9905823 0.09651506 0.0
45.282 45.282 0.07550474 0.053297516 0.99168587 0.08954087 0.0
45.303 45.301 0.07460481 0.048008792 0.9925406 0.08362162 0.0
45.324 45.323 0.073627464 0.04605709 0.9930003 0.08005108 0.0
45.342 45.342 0.07239278 0.045595553 0.9932854 0.07787527 0.0
45.362 45.361 0.07045495 0.04481542 0.99359393 0.07615008 0.0
45.382 45.382 0.06692175 0.04261943 0.99412143 0.07367294 0.0
45.402 45.401 0.06320986 0.038023967 0.99482775 0.06983176 0.0
45.422 45.421 0.062175967 0.03189983 0.99544615 0.064835615 0.0
45.442 45.441 0.06338953 0.02692416 0.9957866 0.060547568 0.0
45.462 45.462 0.06512354 0.025592001 0.9958712 0.05783246 0.0
45.483 45.481 0.0662259 0.02682504 0.9958378 0.05658297 0.0
45.502 45.501 0.06700797 0.028708046 0.9957781 0.055783905 0.0
45.522 45.522 0.06809622 0.030357204 0.9957 0.054981038 0.0
45.543 45.541 0.068433754 0.03238393 0.9956013 0.05519216 0.0
45.562 45.561 0.06701515 0.03635357 0.99554473 0.05548181 0.0
45.583 45.582 0.06480126 0.041280974 0.99549544 0.055548713 0.0
45.605 45.602 0.06193022 0.045750566 0.99552125 0.05485398 0.0
45.622 45.622 0.058676798 0.04949654 0.995654 0.052728403 0.0
45.642 45.641 0.056227423 0.052115656 0.9958183 0.04968216 0.0
45.662 45.661 0.054918066 0.053444393 0.99601793 0.04556389 0.0
45.682 45.681 0.05480858 0.05504248 0.9961206 0.04135433 0.0
45.702 45.702 0.056702934 0.056604598 0.9961082 0.03673317 0.0
45.722 45.722 0.06176349 0.05692599 0.99594885 0.03210518 0.0
45.742 45.741 0.06705657 0.05669222 0.9957325 0.028394349 0.0
45.762 45.761 0.06688188 0.056970745 0.9958005 0.025742715 0.0
45.782 45.781 0.061293397 0.054275867 0.996475 0.018301666 0.0
45.802 45.801 0.05785268 0.044677194 0.9973024 0.006713741 0.0
45.822 45.821 -0.059414923 -0.032292597 -0.9977034 0.0038957188 0.0
45.844 45.841 -0.0598617 -0.027692147 -0.99779695 0.007139897 0.0
45.862 45.861 -0.052726652 -0.03168361 -0.99804604 0.010961734 0.0
45.882 45.881 -0.04474057 -0.035719845 -0.99826354 0.013870582 0.0
45.902 45.901 -0.041048426 -0.031880826 -0.9984917 0.01769168 0.0
45.922 45.921 -0.041417502 -0.02319413 -0.99864787 0.02119314 0.0
45.943 45.942 -0.04284839 -0.018022649 -0.99864364 0.023453347 0.0
45.963 45.961 -0.043101493 -0.018176304 -0.9986359 0.023203755 0.0
45.983 45.982 -0.043085948 -0.02251769 -0.9985702 0.022232039 0.0
46.003 46.002 -0.043795686 -0.025468493 -0.9985042 0.020559829 0.0
46.023 46.022 -0.04377021 -0.027261076 -0.99846935 0.020002572 0.0
46.042 46.041 -0.042055205 -0.029182373 -0.99849313 0.019782266 0.0
46.063 46.062 -0.03999729 -0.03212906 -0.9985033 0.018953167 0.0
46.083 46.081 -0.03792051 -0.034814425 -0.9985081 0.018214263 0.0
46.103 46.101 -0.036232315 -0.03638398 -0.99851686 0.01809959 0.0
46.123 46.121 -0.035901833 -0.036987983 -0.9984966 0.018641707 0.0
46.143 46.142 -0.037608776 -0.03647493 -0.99844366 0.019119885 0.0
46.162 46.161 -0.041724216 -0.03585262 -0.9983069 0.018896483 0.0
46.185 46.181 -0.046273913 -0.03720702 -0.9980931 0.016867312 0.0
46.202 46.202 -0.04852602 -0.041522127 -0.997876 0.012833783 0.0
46.222 46.222 -0.048535123 -0.04678412 -0.9976994 0.007178399 0.0
46.242 46.241 -0.048627343 -0.051236868 -0.9975014 0.0010806008 0.0
46.263 46.261 0.05090534 0.053985078 0.99723434 0.004233677 0.0
46.283 46.282 0.052409884 0.053680707 0.9971585 0.006816326 0.0
46.303 46.301 0.051814687 0.051176224 0.99731505 0.007689239 0.0
46.322 46.321 0.052160192 0.04895545 0.9973894 0.009864479 0.0
46.342 46.341 0.05185126 0.04900266 0.9973608 0.013480552 0.0
46.363 46.361 0.049871225 0.05006696 0.99734706 0.017469676 0.0
46.383 46.382 0.048805147 0.05026636 0.9973096 0.021563547 0.0
46.402 46.401 0.049369827 0.048818577 0.9972565 0.025668444 0.0
46.423 46.422 0.04989531 0.046750538 0.9972066 0.0300639 0.0
46.443 46.442 0.050086852 0.045813136 0.9970665 0.035370514 0.0
46.463 46.462 0.05100376 0.046101753 0.99678016 0.041264236 0.0
46.484 46.481 0.053504754 0.04682004 0.9963334 0.047590185 0.0
46.503 46.501 0.057000086 0.047448415 0.9957705 0.05422872 0.0
46.522 46.521 0.06059542 0.048473876 0.9950849 0.061518755 0.0
46.542 46.541 0.06342891 0.05026958 0.99429786 0.0694375 0.0
46.563 46.562 0.0651644 0.053097125 0.9934221 0.0777616 0.0
46.583 46.582 0.067703635 0.0543762 0.98946345 0.115851454 0.0
46.603 46.602 0.06973984 0.056234177 0.9850193 0.1473466 0.0
46.623 46.622 0.06997216 0.060447764 0.9837553 0.15386869 0.0
46.642 46.641 0.069342 0.064337894 0.9826604 0.15947083 0.0
46.663 46.661 0.06784144 0.06764641 0.98182166 0.16385272 0.0
46.683 46.682 0.06618358 0.070663504 0.9810911 0.1675912 0.0
46.703 46.702 0.06441511 0.0730695 0.98048127 0.17078681 0.0
46.723 46.722 0.063184015 0.074332565 0.98009413 0.17291014 0.0
46.742 46.741 0.06426259 0.07340033 0.9799728 0.17359738 0.0
46.762 46.761 0.06850803 0.070278786 0.97981143 0.17417558 0.0
46.783 46.782 0.07237076 0.06704358 0.97945935 0.1758608 0.0
46.803 46.802 0.07298152 0.06497315 0.97920907 0.17776953 0.0
46.823 46.821 0.06884685 0.060017243 0.9800814 0.17634809 0.0
46.843 46.842 0.064916216 0.047637008 0.98196197 0.17107697 0.0
46.863 46.861 0.06499195 0.03441983 0.98303986 0.16800004 0.0
46.883 46.882 0.06589683 0.028029418 0.9829699 0.16924013 0.0
46.902 46.901 0.06397714 0.02906254 0.98242694 0.17291541 0.0
46.922 46.921 0.060511373 0.030740801 0.98198164 0.17636733 0.0
46.943 46.942 0.057677522 0.02816838 0.9819034 0.17817365 0.0
46.963 46.961 0.054918718 0.024555223 0.98209363 0.17853083 0.0
46.983 46.981 0.052605763 0.023178047 0.9822506 0.17854752 0.0
47.003 47.002 0.051342297 0.02392299 0.98224956 0.17882249 0.0
47.023 47.021 0.051532958 0.025405454 0.9821376 0.17917792 0.0
47.043 47.042 0.053056456 0.027178755 0.9819676 0.17940478 0.0
47.063 47.061 0.054904282 0.029243646 0.9817431 0.17975222 0.0
47.082 47.081 0.056088146 0.031385407 0.98151976 0.18024491 0.0
47.102 47.102 0.05700702 0.03405989 0.98122567 0.18107016 0.0
47.122 47.121 0.057723902 0.037062015 0.9808577 0.18224317 0.0
47.142 47.141 0.05745958 0.03980034 0.98058647 0.18320619 0.0
47.163 47.161 0.057220075 0.04047001 0.9777461 0.19773862 0.0
47.183 47.181 0.057531882 0.039669134 0.9754827 0.20868666 0.0
47.203 47.201 0.059081603 0.038344268 0.97334397 0.21826728 0.0
47.223 47.221 0.061286204 0.037266463 0.97106594 0.22778527 0.0
47.243 47.241 0.062469684 0.036692344 0.9688258 0.23691297 0.0
47.263 47.261 0.061932422 0.037772764 0.96672183 0.24532917 0.0
47.283 47.281 0.06086404 0.0408834 0.96466964 0.25305483 0.0
47.303 47.302 0.060397394 0.04473035 0.9636067 0.2565415 0.0
47.323 47.321 0.061630793 0.047179773 0.96275485 0.2589961 0.0
47.343 47.341 0.061405443 0.04683393 0.9626567 0.25947696 0.0
47.363 47.362 0.05568554 0.04482331 0.96352845 0.2578817 0.0
47.383 47.382 0.047368035 0.041874573 0.9644878 0.25644904 0.0
47.402 47.402 0.0418072 0.041368283 0.96475476 0.25649387 0.0
47.422 47.421 0.040816426 0.043327518 0.9644872 0.2573352 0.0
47.442 47.441 0.041589834 0.04498278 0.96473044 0.2560118 0.0
47.464 47.462 0.042247776 0.04477352 0.9654256 0.253306 0.0
47.483 47.482 0.040789742 0.04161921 0.9666155 0.24951664 0.0
47.502 47.502 0.038363192 0.03613549 0.96798676 0.24540612 0.0
47.522 47.522 0.038106203 0.03102741 0.9688538 0.24270879 0.0
47.542 47.541 0.04165488 0.02871552 0.9690366 0.24167833 0.0
47.563 47.562 0.04740697 0.028408915 0.9687138 0.24194884 0.0
47.582 47.581 0.053548135 0.028716221 0.96820104 0.24268225 0.0
47.603 47.602 0.05838212 0.029445931 0.9676905 0.24351497 0.0
47.622 47.621 0.062381316 0.030957578 0.9668003 0.24586092 0.0
47.642 47.641 0.06531129 0.034555074 0.9654293 0.24997365 0.0
47.662 47.661 0.0670131 0.041040618 0.96379787 0.2547915 0.0
47.682 47.682 0.067891546 0.048569057 0.9622789 0.25894228 0.0
47.702 47.701 0.06772204 0.05426386 0.9611514 0.2620251 0.0
47.722 47.721 0.06792099 0.05822121 0.96035343 0.26404253 0.0
47.743 47.742 0.06832907 0.06075944 0.9598367 0.26524153 0.0
47.764 47.761 0.06804443 0.06260524 0.95949453 0.2661219 0.0
47.783 47.781 0.06682505 0.064410344 0.95938385 0.26639885 0.0
47.803 47.802 0.06658183 0.06499215 0.95953846 0.26576102 0.0
47.823 47.822 0.067770734 0.061222915 0.9601418 0.26417154 0.0
47.843 47.841 0.07004384 0.05570138 0.96054745 0.26332474 0.0
47.862 47.861 0.071843855 0.05204801 0.96025825 0.26463896 0.0
47.882 47.881 0.06963559 0.051444568 0.9596901 0.26739377 0.0
47.903 47.901 0.0641893 0.05097071 0.95978826 0.26849282 0.0
47.923 47.921 0.06076901 0.045548644 0.9610846 0.26561043 0.0
47.943 47.941 0.063547336 0.03570068 0.9622449 0.26224437 0.0
47.962 47.961 0.0688568 0.028434277 0.9624137 0.26117057 0.0
47.983 47.982 0.07193979 0.026972484 0.9618128 0.26270375 0.0
48.002 48.001 0.07150607 0.028123666 0.96122694 0.26483715 0.0
48.023 48.022 0.07064056 0.027770378 0.96090317 0.26627782 0.0
48.045 48.041 0.07197123 0.024634266 0.960438 0.26790354 0.0
48.062 48.062 0.074966155 0.021256914 0.9597992 0.26965475 0.0
48.083 48.082 0.07858348 0.019719379 0.95910066 0.27122274 0.0
48.102 48.101 0.08216233 0.02063555 0.95843697 0.27243748 0.0
48.122 48.121 0.08478743 0.023171403 0.95778275 0.27372682 0.0
48.143 48.142 0.08546984 0.025417058 0.95714444 0.2755422 0.0
48.163 48.162 0.085113876 0.027803404 0.9565993 0.27730927 0.0
48.183 48.182 0.084611386 0.030455558 0.95610124 0.27889746 0.0
48.203 48.202 0.08415851 0.03428261 0.9554258 0.28089812 0.0
48.222 48.221 0.08293287 0.03925792 0.95493203 0.28228673 0.0
48.243 48.241 0.08159269 0.043482207 0.95468885 0.28288046 0.0
48.263 48.261 0.08131155 0.04517864 0.954779 0.28239048 0.0
48.283 48.282 0.08259877 0.045572616 0.9548616 0.28167346 0.0
48.303 48.301 0.083683595 0.045842923 0.954891 0.28120914 0.0
48.323 48.321 0.083951116 0.048037387 0.9537857 0.28449515 0.0
48.344 48.342 0.08286746 0.051212393 0.9524867 0.28858194 0.0
48.363 48.362 0.08066476 0.05519163 0.95127016 0.29245916 0.0
48.382 48.382 0.07986151 0.058421053 0.9504491 0.29471284 0.0
48.402 48.401 0.08268326 0.06014513 0.9496129 0.2962792 0.0
48.422 48.421 0.08435907 0.059199493 0.9497347 0.29560617 0.0
48.442 48.441 0.082994685 0.056724846 0.950948 0.2925615 0.0
48.463 48.461 0.0814391 0.054275457 0.952114 0.2896564 0.0
48.484 48.482 0.08096787 0.053494066 0.95252544 0.28857905 0.0
48.502 48.501 0.08008467 0.054025356 0.95262456 0.28839958 0.0
48.523 48.521 0.078009956 0.053988874 0.9529585 0.2878714 0.0
48.543 48.542 0.07554148 0.052166767 0.953576 0.2868189 0.0
48.563 48.562 0.07250897 0.048187345 0.9544974 0.2852281 0.0
48.583 48.582 0.069481276 0.043591373 0.95546514 0.28347605 0.0
48.603 48.602 0.06759286 0.040611915 0.95599794 0.2825772 0.0
48.623 48.622 0.06766144 0.038947124 0.9561112 0.28241205 0.0
48.644 48.641 0.06993164 0.03784942 0.95581615 0.28300634 0.0
48.663 48.661 0.073593654 0.037092723 0.95520765 0.28422958 0.0
48.683 48.682 0.0778679 0.037166707 0.9541613 0.28658587 0.0
48.703 48.702 0.08060926 0.038433645 0.95300037 0.28950882 0.0
48.723 48.721 0.0822534 0.041573253 0.95171535 0.292821 0.0
48.743 48.742 0.08292644 0.045534756 0.9505751 0.29573095 0.0
48.763 48.762 0.083554424 0.04900666 0.94981736 0.29742908 0.0
48.783 48.782 0.08388336 0.051747672 0.94949913 0.29788777 0.0
48.803 48.802 0.0823976 0.05433814 0.9497934 0.29690173 0.0
48.822 48.821 0.07969573 0.05663724 0.9507234 0.29422104 0.0
48.843 48.842 0.07740882 0.0581501 0.9519805 0.29044744 0.0
48.862 48.862 0.07511343 0.058641203 0.9533935 0.2862869 0.0
48.882 48.881 0.07244404 0.05835292 0.9548471 0.2821595 0.0
48.902 48.901 0.07067848 0.056995 0.95630974 0.2778992 0.0
48.926 48.921 0.07289355 0.05563261 0.95726 0.27430803 0.0
48.943 48.942 0.0745924 0.05460598 0.9582039 0.27073884 0.0
48.962 48.962 0.07182418 0.051989 0.9600803 0.26530027 0.0
48.982 48.981 0.06851947 0.044547778 0.9631668 0.25618437 0.0
49.003 49.001 0.070186935 0.031021701 0.9659413 0.24712127 0.0
49.023 49.022 0.0761031 0.02143277 0.9665865 0.24384356 0.0
49.043 49.042 0.08067399 0.02283957 0.9653711 0.24704024 0.0
49.063 49.062 0.08183367 0.03073577 0.96353793 0.25288963 0.0
49.083 49.082 0.08233217 0.037390888 0.9618334 0.25826308 0.0
49.102 49.101 0.08275354 0.03863871 0.96067774 0.26221603 0.0
49.123 49.122 0.08181594 0.036135707 0.9604525 0.26368818 0.0
49.143 49.142 0.08054009 0.03441893 0.9605599 0.26391944 0.0
49.162 49.162 0.07970625 0.034623962 0.96049607 0.26437736 0.0
49.183 49.181 0.07956311 0.037284248 0.9601429 0.26533997 0.0
49.203 49.201 0.07901662 0.040789466 0.95968056 0.2666571 0.0
49.223 49.221 0.07753427 0.043467216 0.9594012 0.26767257 0.0
49.243 49.242 0.076043054 0.044748057 0.959313 0.2682047 0.0
49.263 49.262 0.07512354 0.044426948 0.95918715 0.26896626 0.0
49.283 49.282 0.07432877 0.042145263 0.95904624 0.2700544 0.0
49.302 49.302 0.07375221 0.039644197 0.9589328 0.27099255 0.0
49.323 49.321 0.07280659 0.037780542 0.9589668 0.2713938 0.0
49.343 49.341 0.07177215 0.035516072 0.95923704 0.2710198 0.0
49.363 49.361 0.0710601 0.032197844 0.95933586 0.2712719 0.0
49.383 49.381 0.07008853 0.029285735 0.9590499 0.2728613 0.0
49.402 49.401 0.067021124 0.028565086 0.9584211 0.27590057 0.0
49.422 49.421 0.06134106 0.031039856 0.9575532 0.27993855 0.0
49.442 49.441 0.05698941 0.03477406 0.9562034 0.28498775 0.0
49.463 49.462 0.056481965 0.036163867 0.95494395 0.28910923 0.0
49.483 49.481 0.056608506 0.033070292 0.95483637 0.28980917 0.0
49.503 49.501 0.05478466 0.027922882 0.9557093 0.28781748 0.0
49.523 49.521 0.05374018 0.02437227 0.95632285 0.28629476 0.0
49.543 49.542 0.054500934 0.023904203 0.9559855 0.28731546 0.0
49.563 49.561 0.053709835 0.027443513 0.95496845 0.29051217 0.0
49.583 49.581 0.050296154 0.03160664 0.9543516 0.29271883 0.0
49.603 49.601 0.045716368 0.03341798 0.95444316 0.29297015 0.0
49.623 49.622 0.04210078 0.032035425 0.9550489 0.29168966 0.0
49.643 49.642 0.040311087 0.028004281 0.95578 0.2899577 0.0
49.662 49.661 0.040926125 0.023835316 0.9561742 0.28894284 0.0
49.682 49.682 0.04330713 0.021504145 0.956076 0.2891033 0.0
49.703 49.701 0.045963783 0.020163365 0.9558089 0.28967255 0.0
49.723 49.721 0.048684265 0.01952175 0.9553269 0.2908594 0.0
49.743 49.742 0.050422695 0.019298036 0.95486945 0.29207814 0.0
49.763 49.762 0.05083831 0.020169152 0.95420545 0.29411006 0.0
49.782 49.781 0.05027653 0.022493098 0.95338666 0.29668212 0.0
49.802 49.801 0.0493668 0.0254068 0.95268124 0.29885766 0.0
49.823 49.822 0.0483235 0.027836714 0.9524338 0.29959968 0.0
49.842 49.841 0.04720399 0.029436491 0.9527438 0.29863793 0.0
49.862 49.861 0.044997305 0.029585358 0.9536315 0.29611996 0.0
49.882 49.881 0.042437606 0.029760731 0.95476365 0.29281366 0.0
49.906 49.901 0.039747473 0.030897353 0.95584136 0.28953892 0.0
49.923 49.922 0.036807947 0.032060407 0.9568782 0.28635934 0.0
49.943 49.942 0.034598924 0.031805545 0.95823747 0.2820859 0.0
49.963 49.961 0.03503417 0.029010253 0.9597926 0.2770004 0.0
49.983 49.981 0.03835852 0.025502706 0.9609823 0.2727477 0.0
50.003 50.001 0.04067478 0.024502149 0.9617669 0.26972172 0.0
50.022 50.021 0.038337637 0.023827769 0.96299165 0.26572484 0.0
50.043 50.041 0.032559827 0.018887091 0.96537757 0.25812653 0.0
50.063 50.061 0.031575225 0.009953362 0.9676787 0.2500037 0.0
50.083 50.082 0.03792334 0.0034084646 0.96830857 0.24683765 0.0
50.102 50.101 0.04379878 0.0074656466 0.96711683 0.25042155 0.0
50.123 50.122 0.04689382 0.016368013 0.9653763 0.25608927 0.0
50.143 50.142 0.046562504 0.02427108 0.9639002 0.2610352 0.0
50.163 50.162 0.04640739 0.027699774 0.96299124 0.26405847 0.0
50.183 50.181 0.04651355 0.027290551 0.9626118 0.26546252 0.0
50.205 50.202 0.047294546 0.02729565 0.9622937 0.2664754 0.0
50.223 50.222 0.048791304 0.029636832 0.96164376 0.26829565 0.0
50.243 50.242 0.050400544 0.03284557 0.96079355 0.27066004 0.0
50.263 50.262 0.05203973 0.03601609 0.9598716 0.2732058 0.0
50.282 50.281 0.053413432 0.038492464 0.9588749 0.27608788 0.0
50.302 50.301 0.054588303 0.0401705 0.9578907 0.27901953 0.0
50.322 50.321 0.05558133 0.040498767 0.9570747 0.2815647 0.0
50.343 50.342 0.05635778 0.040612668 0.9563646 0.28379813 0.0
50.363 50.361 0.057097763 0.04057076 0.9535157 0.29309005 0.0
50.383 50.382 0.057581525 0.04027664 0.95310396 0.29437238 0.0
50.403 50.402 0.059029628 0.038471535 0.9526591 0.29576397 0.0
50.423 50.422 0.060284115 0.036262874 0.95203954 0.2977779 0.0
50.442 50.441 0.060026582 0.03598855 0.9511337 0.30074286 0.0
50.462 50.461 0.05760196 0.03803759 0.94998235 0.30457953 0.0
50.482 50.481 0.05328336 0.04156804 0.94861656 0.30912745 0.0
50.503 50.502 0.050086208 0.04429247 0.9472223 0.3135275 0.0
50.523 50.521 0.051698785 0.044377856 0.94618255 0.3163804 0.0
50.542 50.541 0.053639702 0.039628357 0.94628775 0.31637308 0.0
50.563 50.562 0.050411794 0.03485024 0.9472419 0.3146062 0.0
50.583 50.581 0.047157425 0.03264766 0.94803315 0.31295934 0.0
50.602 50.601 0.04750475 0.03299374 0.9479517 0.31311724 0.0
50.622 50.621 0.04919209 0.034288578 0.94739854 0.3143892 0.0
50.643 50.642 0.04992889 0.035140228 0.947218 0.31472272 0.0
50.662 50.661 0.049911756 0.034546327 0.9473707 0.31433147 0.0
50.683 50.681 0.049361467 0.033209644 0.94771516 0.31352276 0.0
50.702 50.702 0.048577756 0.031956848 0.94804066 0.31279063 0.0
50.722 50.722 0.0485686 0.031373546 0.9482363 0.31225762 0.0
50.742 50.741 0.050439186 0.031740572 0.9482161 0.31198508 0.0
50.762 50.761 0.053760637 0.03399472 0.9478688 0.31224805 0.0
